case_id,point,clause,article,type,note
3907,,0,7,thi hành án dân sự,
3907,,0,,"thi hành án hình sự ",
3907,,0,6,thi hành án dân sự,
3907,,136,136,"tố tụng hình sự ",
3907,,0,2,thi hành án dân sự,
3907,c,2,106,"tố tụng hình sự ",
3907,,2,51,"hình sự ",
3907,,0,106,"tố tụng hình sự ",
3907,s,1,51,"hình sự ",
3907,,0,47,"hình sự ",
3907,r,1,51,"hình sự ",
3907,c,1,249,"hình sự ",
3907,,1,249,"hình sự ",
3908,,0,333,"tố tụng hình sự ",
3908,,0,331,"tố tụng hình sự ",
3908,,0,136,"tố tụng hình sự ",
3908,,0,106,"tố tụng hình sự ",
3908,,0,47,"hình sự ",
3908,s,1,51,"hình sự ",
3908,,0,38,"hình sự ",
3908,,0,51,"hình sự ",
3908,,1,249,"hình sự ",
3908,c,1,249,"hình sự ",
3909,,0,30,thi hành án dân sự,
3909,,0,9,thi hành án dân sự,
3909,,0,7,thi hành án dân sự,
3909,,0,,,
3909,,0,6,thi hành án dân sự,
3909,,0,2,thi hành án dân sự,
3909,,0,136,"tố tụng hình sự ",
3909,c,2,106,"tố tụng hình sự ",
3909,,0,106,"tố tụng hình sự ",
3909,,0,47,"hình sự ",
3909,s,1,51,"hình sự ",
3909,r,1,51,"hình sự ",
3909,c,1,249,"hình sự ",
3909,,1,249,"hình sự ",
3910,,0,333,"tố tụng hình sự ",
3910,,0,136,"tố tụng hình sự ",
3910,,0,331,"tố tụng hình sự ",
3910,,2,106,"tố tụng hình sự ",
3910,,1,47,"hình sự ",
3910,,1,249,"hình sự ",
3910,,0,51,"hình sự ",
3910,,0,38,"hình sự ",
3910,s,2,51,"hình sự ",
3910,s,1,51,"hình sự ",
3910,c,1,249,"hình sự ",
3911,,0,30,thi hành án dân sự,
3911,,0,9,thi hành án dân sự,
3911,,0,6,thi hành án dân sự,
3911,,0,7,thi hành án dân sự,
3911,,2,136,"tố tụng hình sự ",
3911,,2,135,"tố tụng hình sự ",
3911,a,2,106,"tố tụng hình sự ",
3911,s,2,51,"hình sự ",
3911,,0,249,"hình sự ",
3911,a,2,106,"hình sự ",
3911,c,1,47,"hình sự ",
3911,s,1,51,"hình sự ",
3911,o,2,249,"hình sự ",
3911,,1,194,"hình sự ",
3911,,2,202,"hình sự ",
3912,,0,30,thi hành án dân sự,
3912,,0,9,thi hành án dân sự,
3912,,0,7,thi hành án dân sự,
3912,,0,2,thi hành án dân sự,
3912,,0,6,thi hành án dân sự,
3912,,0,106,"tố tụng hình sự ",
3912,,0,47,"hình sự ",
3912,s,1,51,"hình sự ",
3912,c,1,249,"hình sự ",
3913,đ,1,12,"hình sự ",
3913,,5,249,"hình sự ",
3913,,0,136,"tố tụng hình sự ",
3913,a,2,106,"tố tụng hình sự ",
3913,c,1,47,"hình sự ",
3913,,2,51,"hình sự ",
3913,s,1,51,"hình sự ",
3913,c,1,249,"hình sự ",
3914,,0,30,thi hành án dân sự,
3914,,0,9,thi hành án dân sự,
3914,,0,7,thi hành án dân sự,
3914,,0,2,thi hành án dân sự,
3914,,0,6,thi hành án dân sự,
3914,,0,106,"tố tụng hình sự ",
3914,,0,136,"tố tụng hình sự ",
3914,,0,47,"hình sự ",
3914,c,1,249,"hình sự ",
3914,s,1,51,"hình sự ",
3915,,4,1,"hình sự ",
3915,,5,249,"hình sự ",
3915,,2,136,"tố tụng hình sự ",
3915,a,2,106,"tố tụng hình sự ",
3915,c,1,47,"hình sự ",
3915,h,1,52,"hình sự ",
3915,,2,51,"hình sự ",
3915,s,1,51,"hình sự ",
3915,i,1,249,"hình sự ",
3916,a,1,23,,
3916,,5,249,"hình sự ",
3916,a,2,106,"tố tụng hình sự ",
3916,,2,136,"tố tụng hình sự ",
3916,c,1,47,"hình sự ",
3916,s,1,51,"hình sự ",
3916,c,1,249,"hình sự ",
3917,,1,329,"tố tụng hình sự ",
3917,,3,329,"tố tụng hình sự ",
3917,,2,51,"hình sự ",
3917,,1,106,"tố tụng hình sự ",
3917,a,2,106,"tố tụng hình sự ",
3917,c,1,47,"hình sự ",
3917,,0,329,"tố tụng hình sự ",
3917,,0,38,"hình sự ",
3917,c,1,249,"hình sự ",
3917,s,1,51,"hình sự ",
3918,,2,136,"tố tụng hình sự ",
3918,,0,329,"tố tụng hình sự ",
3918,,0,249,"hình sự ",
3918,,5,249,"hình sự ",
3918,,0,106,"tố tụng hình sự ",
3918,,0,47,"hình sự ",
3918,,0,38,"hình sự ",
3918,s,1,51,"hình sự ",
3918,c,1,249,"hình sự ",
3918,,1,251,"hình sự ",
3918,,1,249,"hình sự ",
3919,a,2,106,"tố tụng hình sự ",
3919,c,1,47,"hình sự ",
3919,c,1,249,"hình sự ",
3919,s,1,51,"hình sự ",
3920,,2,136,"tố tụng hình sự ",
3920,,0,106,"tố tụng hình sự ",
3920,,0,47,"hình sự ",
3920,,0,52,"hình sự ",
3920,,0,249,"hình sự ",
3920,s,1,51,"hình sự ",
3920,c,1,249,"hình sự ",
3921,,0,106,"tố tụng hình sự ",
3921,,2,136,"tố tụng hình sự ",
3921,,0,47,"hình sự ",
3921,,0,52,"hình sự ",
3921,,0,249,"hình sự ",
3921,h,1,52,"hình sự ",
3921,,2,51,"hình sự ",
3921,s,1,51,"hình sự ",
3921,c,1,249,"hình sự ",
3922,,2,136,"tố tụng hình sự ",
3922,,0,106,"tố tụng hình sự ",
3922,,0,47,"hình sự ",
3922,,0,249,"hình sự ",
3922,,0,52,"hình sự ",
3922,s,1,51,"hình sự ",
3922,r,1,51,"hình sự ",
3922,c,1,249,"hình sự ",
3923,,0,106,"tố tụng hình sự ",
3923,,2,136,"tố tụng hình sự ",
3923,,0,47,"hình sự ",
3923,,0,52,"hình sự ",
3923,,0,249,"hình sự ",
3923,c,1,249,"hình sự ",
3923,s,1,51,"hình sự ",
3924,,2,136,"tố tụng hình sự ",
3924,,0,106,"tố tụng hình sự ",
3924,,0,52,"hình sự ",
3924,,0,47,"hình sự ",
3924,,0,249,"hình sự ",
3924,s,1,51,"hình sự ",
3924,c,1,249,"hình sự ",
3925,,2,136,"tố tụng hình sự ",
3925,,0,106,"tố tụng hình sự ",
3925,,0,47,"hình sự ",
3925,,0,249,"hình sự ",
3925,s,1,51,"hình sự ",
3925,c,1,249,"hình sự ",
3926,,2,136,"tố tụng hình sự ",
3926,,0,106,"tố tụng hình sự ",
3926,,0,47,"hình sự ",
3926,,0,52,"hình sự ",
3926,,0,48,"hình sự ",
3926,,3,7,"hình sự ",
3926,,2,249,"hình sự ",
3926,,1,7,"hình sự ",
3926,h,2,194,"hình sự ",
3926,s,1,51,"hình sự ",
3926,,0,194,"hình sự ",
3926,g,2,249,"hình sự ",
3927,,2,136,"tố tụng hình sự ",
3927,,0,106,"tố tụng hình sự ",
3927,,0,52,"hình sự ",
3927,,0,47,"hình sự ",
3927,s,1,51,"hình sự ",
3927,b,3,249,"hình sự ",
3928,,0,106,"tố tụng hình sự ",
3928,,2,136,"tố tụng hình sự ",
3928,,0,47,"hình sự ",
3928,,0,249,"hình sự ",
3928,,0,52,"hình sự ",
3928,s,1,51,"hình sự ",
3928,c,1,249,"hình sự ",
3929,,2,136,"tố tụng hình sự ",
3929,,0,106,"tố tụng hình sự ",
3929,,0,249,"hình sự ",
3929,,0,47,"hình sự ",
3929,,1,194,"hình sự ",
3929,,3,7,"hình sự ",
3929,,1,7,"hình sự ",
3929,s,2,51,"hình sự ",
3929,s,1,51,"hình sự ",
3929,g,2,249,"hình sự ",
3930,,0,99,"tố tụng hình sự ",
3930,,0,47,"hình sự ",
3930,,0,106,"tố tụng hình sự ",
3930,,0,38,"hình sự ",
3930,s,1,51,"hình sự ",
3930,,2,51,"hình sự ",
3930,c,1,249,"hình sự ",
3930,,1,251,"hình sự ",
3931,,0,333,"tố tụng hình sự ",
3931,,0,332,"tố tụng hình sự ",
3931,,0,136,"tố tụng hình sự ",
3931,,0,331,"tố tụng hình sự ",
3931,,0,106,"tố tụng hình sự ",
3931,,0,47,"hình sự ",
3931,,0,38,"hình sự ",
3931,c,1,249,"hình sự ",
3931,s,1,51,"hình sự ",
3932,,2,51,"hình sự ",
3932,,0,333,"tố tụng hình sự ",
3932,,0,332,"tố tụng hình sự ",
3932,,0,136,"tố tụng hình sự ",
3932,,0,331,"tố tụng hình sự ",
3932,,0,106,"tố tụng hình sự ",
3932,,0,38,"hình sự ",
3932,,0,47,"hình sự ",
3932,s,1,51,"hình sự ",
3932,c,1,249,"hình sự ",
3933,,2,136,"tố tụng hình sự ",
3933,,0,106,"tố tụng hình sự ",
3933,,1,51,"hình sự ",
3933,,0,47,"hình sự ",
3933,,1,52,"hình sự ",
3933,d,2,70,"hình sự ",
3933,,1,69,"hình sự ",
3933,,3,7,"hình sự ",
3933,,1,7,"hình sự ",
3933,s,1,51,"hình sự ",
3933,o,2,249,"hình sự ",
3934,,0,332,"tố tụng hình sự ",
3934,,0,333,"tố tụng hình sự ",
3934,,0,106,"tố tụng hình sự ",
3934,,0,331,"tố tụng hình sự ",
3934,,0,136,"tố tụng hình sự ",
3934,,5,173,"hình sự ",
3934,,0,47,"hình sự ",
3934,,0,38,"hình sự ",
3934,s,1,51,"hình sự ",
3934,c,1,249,"hình sự ",
3935,,2,136,"tố tụng hình sự ",
3935,,0,47,"hình sự ",
3935,,0,106,"tố tụng hình sự ",
3935,,0,52,"hình sự ",
3935,,1,249,"hình sự ",
3935,,0,249,"hình sự ",
3935,s,1,51,"hình sự ",
3935,c,1,249,"hình sự ",
3936,,0,30,thi hành án dân sự,
3936,,0,9,thi hành án dân sự,
3936,,0,7,thi hành án dân sự,
3936,,0,6,thi hành án dân sự,
3936,,1,38,"hình sự ",
3936,,0,2,"thi hành án hình sự ",
3936,,2,106,"tố tụng hình sự ",
3936,s,1,51,"hình sự ",
3936,c,1,249,"hình sự ",
3937,,1,47,"hình sự ",
3937,,5,249,"hình sự ",
3937,a,2,106,"tố tụng hình sự ",
3937,s,1,51,"hình sự ",
3937,b,1,249,"hình sự ",
3938,,1,47,"hình sự ",
3938,a,2,106,"tố tụng hình sự ",
3938,,5,249,"hình sự ",
3938,s,1,51,"hình sự ",
3938,b,1,249,"hình sự ",
3939,,0,38,"hình sự ",
3939,,0,329,"tố tụng hình sự ",
3939,,5,249,"hình sự ",
3939,,2,51,"hình sự ",
3939,,1,52,"hình sự ",
3939,c,2,106,"tố tụng hình sự ",
3939,a,2,106,"tố tụng hình sự ",
3939,c,1,47,"hình sự ",
3939,s,2,51,"hình sự ",
3939,s,1,51,"hình sự ",
3939,b,1,249,"hình sự ",
3940,,0,30,thi hành án dân sự,
3940,,0,9,thi hành án dân sự,
3940,,0,,"thi hành án hình sự ",
3940,,0,7,thi hành án dân sự,
3940,,0,,"thi hành án hình sự ",
3940,,0,2,thi hành án dân sự,
3940,,0,333,"tố tụng hình sự ",
3940,,0,6,thi hành án dân sự,
3940,,0,332,"tố tụng hình sự ",
3940,,0,331,"tố tụng hình sự ",
3940,,0,135,"tố tụng hình sự ",
3940,,0,136,"tố tụng hình sự ",
3940,,0,106,"tố tụng hình sự ",
3940,,0,47,"hình sự ",
3940,,0,292,"tố tụng hình sự ",
3940,,0,293,"tố tụng hình sự ",
3940,,2,56,"hình sự ",
3940,,0,329,"tố tụng hình sự ",
3940,,5,65,"hình sự ",
3940,,0,38,"hình sự ",
3940,,0,363,"tố tụng hình sự ",
3940,,0,56,"hình sự ",
3940,,0,65,"hình sự ",
3940,,2,51,"hình sự ",
3940,s,1,51,"hình sự ",
3940,c,1,249,"hình sự ",
3941,,0,331,"tố tụng hình sự ",
3941,,0,333,"tố tụng hình sự ",
3941,,0,136,"tố tụng hình sự ",
3941,g,2,249,"hình sự ",
3941,,0,38,"hình sự ",
3941,,0,47,"hình sự ",
3941,,0,106,"tố tụng hình sự ",
3941,s,1,51,"hình sự ",
3941,,0,46,"hình sự ",
3941,,1,55,"hình sự ",
3941,h,1,52,"hình sự ",
3941,c,1,249,"hình sự ",
3941,g,1,249,"hình sự ",
3941,,1,304,"hình sự ",
3941,n,2,249,"hình sự ",
3943,,0,30,thi hành án dân sự,
3943,,0,9,thi hành án dân sự,
3943,,0,,"thi hành án hình sự ",
3943,,0,6,thi hành án dân sự,
3943,,0,7,thi hành án dân sự,
3943,,0,2,thi hành án dân sự,
3943,,0,136,"tố tụng hình sự ",
3943,c,2,106,"tố tụng hình sự ",
3943,,0,106,"tố tụng hình sự ",
3943,,0,47,"hình sự ",
3943,s,1,51,"hình sự ",
3943,r,1,51,"hình sự ",
3943,c,1,249,"hình sự ",
3943,,1,249,"hình sự ",
3944,,0,30,thi hành án dân sự,
3944,,0,9,thi hành án dân sự,
3944,,0,,thi hành án dân sự,
3944,,0,7,thi hành án dân sự,
3944,,0,6,thi hành án dân sự,
3944,,0,2,thi hành án dân sự,
3944,s,1,51,"hình sự ",
3944,,0,106,"tố tụng hình sự ",
3944,c,1,249,"hình sự ",
3945,,2,262,"tố tụng hình sự ",
3945,a,2,357,"tố tụng hình sự ",
3945,b,1,355,"tố tụng hình sự ",
3945,,2,135,"tố tụng hình sự ",
3945,,2,136,"tố tụng hình sự ",
3945,,1,249,"hình sự ",
3945,,1,38,"hình sự ",
3945,,2,51,"hình sự ",
3945,c,1,249,"hình sự ",
3945,s,1,51,"hình sự ",
3946,,0,136,"tố tụng hình sự ",
3946,a,2,106,"tố tụng hình sự ",
3946,s,1,51,"hình sự ",
3946,c,1,47,"hình sự ",
3946,c,1,249,"hình sự ",
3948,,0,333,"tố tụng hình sự ",
3948,,0,331,"tố tụng hình sự ",
3948,,2,136,"tố tụng hình sự ",
3948,c,1,47,"hình sự ",
3948,a,2,106,"tố tụng hình sự ",
3948,,2,51,"hình sự ",
3948,s,1,51,"hình sự ",
3948,c,1,249,"hình sự ",
3949,,0,333,"tố tụng hình sự ",
3949,,0,331,"tố tụng hình sự ",
3949,,2,136,"tố tụng hình sự ",
3949,,2,136,"hình sự ",
3949,a,2,106,"tố tụng hình sự ",
3949,c,1,47,"hình sự ",
3949,s,1,51,"hình sự ",
3949,,0,38,"hình sự ",
3949,h,1,52,"hình sự ",
3949,,2,73,"hình sự ",
3949,c,1,249,"hình sự ",
3949,o,2,249,"hình sự ",
3950,,0,331,"tố tụng hình sự ",
3950,,0,333,"tố tụng hình sự ",
3950,,2,136,"tố tụng hình sự ",
3950,,0,38,"hình sự ",
3950,a,2,106,"tố tụng hình sự ",
3950,c,1,47,"hình sự ",
3950,s,1,51,"hình sự ",
3950,c,1,249,"hình sự ",
3951,a,3,106,"tố tụng hình sự ",
3951,,2,136,"tố tụng hình sự ",
3951,c,2,106,"tố tụng hình sự ",
3951,s,1,51,"hình sự ",
3951,a,2,106,"tố tụng hình sự ",
3951,c,1,249,"hình sự ",
3952,,0,333,"tố tụng hình sự ",
3952,,0,38,"hình sự ",
3952,,0,331,"tố tụng hình sự ",
3952,,2,136,"tố tụng hình sự ",
3952,c,2,106,"tố tụng hình sự ",
3952,a,2,106,"tố tụng hình sự ",
3952,c,1,47,"hình sự ",
3952,a,1,47,"hình sự ",
3952,s,1,51,"hình sự ",
3952,c,1,249,"hình sự ",
3953,,0,333,"tố tụng hình sự ",
3953,,2,136,"tố tụng hình sự ",
3953,,0,331,"tố tụng hình sự ",
3953,a,2,106,"tố tụng hình sự ",
3953,c,1,47,"hình sự ",
3953,,0,38,"hình sự ",
3953,s,1,51,"hình sự ",
3953,c,1,249,"hình sự ",
3954,,0,333,"tố tụng hình sự ",
3954,,2,136,"tố tụng hình sự ",
3954,,0,331,"tố tụng hình sự ",
3954,c,2,106,"tố tụng hình sự ",
3954,a,2,106,"tố tụng hình sự ",
3954,a,1,47,"hình sự ",
3954,c,1,47,"hình sự ",
3954,,5,249,"hình sự ",
3954,,2,35,"hình sự ",
3954,s,1,51,"hình sự ",
3954,g,2,249,"hình sự ",
3955,,0,333,"tố tụng hình sự ",
3955,đ,1,12,"hình sự ",
3955,,0,106,"tố tụng hình sự ",
3955,,0,331,"tố tụng hình sự ",
3955,,0,38,"hình sự ",
3955,s,1,51,"hình sự ",
3955,o,1,51,"hình sự ",
3955,h,1,52,"hình sự ",
3955,c,1,249,"hình sự ",
3956,,0,333,"tố tụng hình sự ",
3956,,2,136,"tố tụng hình sự ",
3956,,0,331,"tố tụng hình sự ",
3956,c,2,106,"tố tụng hình sự ",
3956,a,2,106,"tố tụng hình sự ",
3956,c,1,47,"hình sự ",
3956,a,1,47,"hình sự ",
3956,,0,38,"hình sự ",
3956,s,1,51,"hình sự ",
3956,a,1,249,"hình sự ",
3957,,0,331,"tố tụng hình sự ",
3957,,0,333,"tố tụng hình sự ",
3957,,0,332,"tố tụng hình sự ",
3957,,0,136,"tố tụng hình sự ",
3957,,0,106,"tố tụng hình sự ",
3957,,3,329,"tố tụng hình sự ",
3957,,1,329,"tố tụng hình sự ",
3957,,0,38,"hình sự ",
3957,,0,47,"hình sự ",
3957,h,1,52,"hình sự ",
3957,s,1,51,"hình sự ",
3957,c,1,249,"hình sự ",
3958,,0,30,thi hành án dân sự,
3958,,0,7,thi hành án dân sự,
3958,,0,9,thi hành án dân sự,
3958,,0,6,thi hành án dân sự,
3958,,0,2,thi hành án dân sự,
3958,,0,333,"tố tụng hình sự ",
3958,,0,332,"tố tụng hình sự ",
3958,,0,331,"tố tụng hình sự ",
3958,,0,135,"tố tụng hình sự ",
3958,a,1,23,"hình sự ",
3958,,0,51,"hình sự ",
3958,,0,106,"tố tụng hình sự ",
3958,,0,38,"hình sự ",
3958,s,1,51,"hình sự ",
3958,,0,47,"hình sự ",
3958,c,1,249,"hình sự ",
3959,,0,135,"tố tụng hình sự ",
3959,a,3,106,"tố tụng hình sự ",
3959,c,3,106,"tố tụng hình sự ",
3959,a,2,106,"tố tụng hình sự ",
3959,c,1,47,"hình sự ",
3959,s,2,51,"hình sự ",
3959,s,1,51,"hình sự ",
3959,c,1,249,"hình sự ",
3960,,0,30,thi hành án dân sự,
3960,,0,9,thi hành án dân sự,
3960,,0,7,thi hành án dân sự,
3960,,0,6,thi hành án dân sự,
3960,,0,2,thi hành án dân sự,
3960,,0,333,"tố tụng hình sự ",
3960,,0,331,"tố tụng hình sự ",
3960,,0,332,"tố tụng hình sự ",
3960,,0,249,"hình sự ",
3960,,0,135,"tố tụng hình sự ",
3960,,0,38,"hình sự ",
3960,,0,106,"tố tụng hình sự ",
3960,s,1,51,"hình sự ",
3960,,0,47,"hình sự ",
3960,c,1,249,"hình sự ",
3962,,1,333,"tố tụng hình sự ",
3962,,0,331,"tố tụng hình sự ",
3962,,2,136,"tố tụng hình sự ",
3962,,2,47,"hình sự ",
3962,,0,136,"tố tụng hình sự ",
3962,,2,106,"tố tụng hình sự ",
3962,,1,106,"tố tụng hình sự ",
3962,,0,52,"hình sự ",
3962,,1,47,"hình sự ",
3962,,0,58,"hình sự ",
3962,,5,249,"hình sự ",
3962,,0,17,"hình sự ",
3962,,0,38,"hình sự ",
3962,i,1,249,"hình sự ",
3962,s,1,51,"hình sự ",
3963,,6,15,"hình sự ",
3963,đ,1,12,"hình sự ",
3963,,1,106,"tố tụng hình sự ",
3963,,2,136,"tố tụng hình sự ",
3963,,0,38,"hình sự ",
3963,,1,331,"tố tụng hình sự ",
3963,,1,333,"tố tụng hình sự ",
3963,c,2,106,"tố tụng hình sự ",
3963,a,2,106,"tố tụng hình sự ",
3963,c,1,47,"hình sự ",
3963,,5,249,"hình sự ",
3963,a,1,47,"hình sự ",
3963,s,1,51,"hình sự ",
3963,b,1,249,"hình sự ",
3964,,0,106,"tố tụng hình sự ",
3964,,0,47,"hình sự ",
3964,,1,293,"tố tụng hình sự ",
3964,a,3,106,"tố tụng hình sự ",
3964,,0,50,"hình sự ",
3964,c,2,106,"tố tụng hình sự ",
3964,,0,38,"hình sự ",
3964,s,1,51,"hình sự ",
3964,c,1,249,"hình sự ",
3965,,0,136,"tố tụng hình sự ",
3965,,0,135,"tố tụng hình sự ",
3965,a,3,106,"tố tụng hình sự ",
3965,a,2,106,"tố tụng hình sự ",
3965,c,1,47,"hình sự ",
3965,s,2,51,"hình sự ",
3965,s,1,51,"hình sự ",
3965,c,1,249,"hình sự ",
3966,,0,136,"tố tụng hình sự ",
3966,,0,106,"tố tụng hình sự ",
3966,,1,47,"hình sự ",
3966,,5,249,"hình sự ",
3966,h,1,52,"hình sự ",
3966,i,1,249,"hình sự ",
3966,c,1,249,"hình sự ",
3967,s,2,51,"hình sự ",
3967,,0,332,"tố tụng hình sự ",
3967,,0,333,"tố tụng hình sự ",
3967,,0,136,"tố tụng hình sự ",
3967,,0,331,"tố tụng hình sự ",
3967,,0,47,"hình sự ",
3967,,0,106,"tố tụng hình sự ",
3967,,0,38,"hình sự ",
3967,s,1,51,"hình sự ",
3967,c,1,249,"hình sự ",
3968,,0,106,"tố tụng hình sự ",
3968,,0,136,"tố tụng hình sự ",
3968,,1,47,"hình sự ",
3968,,5,249,"hình sự ",
3968,s,2,51,"hình sự ",
3968,s,1,51,"hình sự ",
3968,c,1,249,"hình sự ",
3969,,0,47,"hình sự ",
3969,,0,106,"tố tụng hình sự ",
3969,,0,38,"hình sự ",
3969,,0,50,"hình sự ",
3969,c,1,249,"hình sự ",
3969,b,1,249,"hình sự ",
3969,a,1,249,"hình sự ",
3969,s,1,51,"hình sự ",
3969,o,2,249,"hình sự ",
3970,,0,47,"hình sự ",
3970,a,2,106,"tố tụng hình sự ",
3970,,0,252,"hình sự ",
3970,,0,251,"hình sự ",
3970,,0,250,"hình sự ",
3970,,0,38,"hình sự ",
3970,,0,248,"hình sự ",
3970,,0,50,"hình sự ",
3970,s,1,51,"hình sự ",
3970,c,1,249,"hình sự ",
3971,,0,47,"hình sự ",
3971,a,2,106,"tố tụng hình sự ",
3971,,0,251,"hình sự ",
3971,,0,252,"hình sự ",
3971,,0,250,"hình sự ",
3971,,0,248,"hình sự ",
3971,,0,50,"hình sự ",
3971,,0,38,"hình sự ",
3971,s,1,51,"hình sự ",
3971,c,1,249,"hình sự ",
3974,,1,69,"thi hành án hình sự ",
3974,,2,136,"tố tụng hình sự ",
3974,,5,249,"hình sự ",
3974,a,2,106,"tố tụng hình sự ",
3974,c,1,47,"hình sự ",
3974,t,1,51,"hình sự ",
3974,,0,65,"hình sự ",
3974,s,1,51,"hình sự ",
3974,c,1,249,"hình sự ",
3975,,0,299,"tố tụng hình sự ",
3975,,0,326,"tố tụng hình sự ",
3975,,2,136,"tố tụng hình sự ",
3975,,0,47,"hình sự ",
3975,,0,38,"hình sự ",
3975,,0,106,"tố tụng hình sự ",
3975,,2,51,"hình sự ",
3975,c,1,249,"hình sự ",
3975,s,1,51,"hình sự ",
3976,,2,51,"hình sự ",
3976,a,2,106,"tố tụng hình sự ",
3976,c,1,47,"hình sự ",
3976,s,1,51,"hình sự ",
3976,c,1,249,"hình sự ",
3977,a,1,23,,
3977,,0,333,"tố tụng hình sự ",
3977,,0,136,"tố tụng hình sự ",
3977,,0,331,"tố tụng hình sự ",
3977,,2,106,"tố tụng hình sự ",
3977,,2,136,"tố tụng hình sự ",
3977,,3,329,"tố tụng hình sự ",
3977,,5,249,"hình sự ",
3977,,0,106,"tố tụng hình sự ",
3977,,1,329,"tố tụng hình sự ",
3977,,0,47,"hình sự ",
3977,s,1,51,"hình sự ",
3977,c,1,249,"hình sự ",
3978,,2,51,"hình sự ",
3978,,0,106,"tố tụng hình sự ",
3978,,0,50,"hình sự ",
3978,,0,47,"hình sự ",
3978,s,1,51,"hình sự ",
3978,,0,38,"hình sự ",
3978,c,1,249,"hình sự ",
3979,,2,106,"tố tụng hình sự ",
3979,s,2,51,"hình sự ",
3979,,1,47,"hình sự ",
3979,h,1,52,"hình sự ",
3979,s,1,51,"hình sự ",
3979,c,1,249,"hình sự ",
3980,,0,331,"tố tụng hình sự ",
3980,,0,333,"tố tụng hình sự ",
3980,,2,136,"tố tụng hình sự ",
3980,,2,106,"tố tụng hình sự ",
3980,,5,249,"hình sự ",
3980,,1,329,"tố tụng hình sự ",
3980,,3,329,"tố tụng hình sự ",
3980,,0,47,"hình sự ",
3980,,0,106,"tố tụng hình sự ",
3980,s,1,51,"hình sự ",
3980,c,1,249,"hình sự ",
3981,,0,9,thi hành án dân sự,
3981,,0,30,thi hành án dân sự,
3981,,0,7,thi hành án dân sự,
3981,,0,,"thi hành án hình sự ",
3981,,0,2,thi hành án dân sự,
3981,,0,6,thi hành án dân sự,
3981,,0,136,"tố tụng hình sự ",
3981,,0,135,"tố tụng hình sự ",
3981,,0,47,"hình sự ",
3981,,0,106,"tố tụng hình sự ",
3981,,0,38,"hình sự ",
3981,s,1,51,"hình sự ",
3981,c,1,249,"hình sự ",
3982,,0,333,"tố tụng hình sự ",
3982,,0,331,"tố tụng hình sự ",
3982,,2,106,"tố tụng hình sự ",
3982,,5,249,"hình sự ",
3982,,2,136,"tố tụng hình sự ",
3982,,1,329,"tố tụng hình sự ",
3982,,3,329,"tố tụng hình sự ",
3982,,0,106,"tố tụng hình sự ",
3982,,0,47,"hình sự ",
3982,c,1,249,"hình sự ",
3982,s,1,51,"hình sự ",
3983,,0,331,"tố tụng hình sự ",
3983,,0,333,"tố tụng hình sự ",
3983,a,2,106,"tố tụng hình sự ",
3983,,0,136,"tố tụng hình sự ",
3983,c,1,47,"hình sự ",
3983,,0,50,"hình sự ",
3983,,2,51,"hình sự ",
3983,,0,38,"hình sự ",
3983,s,1,51,"hình sự ",
3983,,1,249,"hình sự ",
3983,c,1,249,"hình sự ",
3984,,2,136,"tố tụng hình sự ",
3984,,1,17,"hình sự ",
3984,,3,35,"hình sự ",
3984,,2,35,"hình sự ",
3984,a,2,106,"tố tụng hình sự ",
3984,c,1,47,"hình sự ",
3984,,0,35,"hình sự ",
3984,,5,249,"hình sự ",
3984,,0,38,"hình sự ",
3984,,0,58,"hình sự ",
3984,,0,17,"hình sự ",
3984,,2,51,"hình sự ",
3984,s,1,51,"hình sự ",
3984,,1,194,"hình sự ",
3984,c,1,249,"hình sự ",
3985,,0,333,"tố tụng hình sự ",
3985,,0,331,"tố tụng hình sự ",
3985,,0,136,"tố tụng hình sự ",
3985,a,2,106,"tố tụng hình sự ",
3985,c,1,47,"hình sự ",
3985,,1,106,"tố tụng hình sự ",
3985,,1,47,"hình sự ",
3985,,2,106,"tố tụng hình sự ",
3985,,0,38,"hình sự ",
3985,s,2,51,"hình sự ",
3985,s,1,51,"hình sự ",
3985,c,1,249,"hình sự ",
3986,,2,135,"tố tụng hình sự ",
3986,,1,47,"hình sự ",
3986,a,2,106,"tố tụng hình sự ",
3986,h,1,51,"hình sự ",
3986,s,1,51,"hình sự ",
3986,c,1,249,"hình sự ",
3987,,0,9,thi hành án dân sự,
3987,,0,30,thi hành án dân sự,
3987,,0,2,thi hành án dân sự,
3987,,0,7,thi hành án dân sự,
3987,,0,331,"tố tụng hình sự ",
3987,,0,333,"tố tụng hình sự ",
3987,,0,38,"hình sự ",
3987,,0,136,"tố tụng hình sự ",
3987,,0,52,"hình sự ",
3987,s,1,51,"hình sự ",
3987,,0,106,"tố tụng hình sự ",
3987,,0,47,"hình sự ",
3987,c,1,249,"hình sự ",
3987,,0,46,"hình sự ",
3988,,0,30,thi hành án dân sự,
3988,,0,9,thi hành án dân sự,
3988,,0,2,thi hành án dân sự,
3988,,0,7,thi hành án dân sự,
3988,,0,333,"tố tụng hình sự ",
3988,,0,331,"tố tụng hình sự ",
3988,,0,38,"hình sự ",
3988,,0,50,"hình sự ",
3988,,0,136,"tố tụng hình sự ",
3988,,2,51,"hình sự ",
3988,,5,249,"hình sự ",
3988,s,1,51,"hình sự ",
3988,,0,52,"hình sự ",
3988,,0,106,"tố tụng hình sự ",
3988,c,1,249,"hình sự ",
